representation,kv,sharer_layer,codec_layer,frequency_pct,mean_dct_power_unscaled,energy_0_10pct_auxiliary,spectral_centroid_pct_auxiliary
Raw Sharer KV,V,18,22,94.0,0.25391848881205087,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,95.0,0.25645669080622613,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,96.0,0.2629268010077067,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,97.0,0.2707966157546616,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,98.0,0.2764254408190027,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,99.0,0.2679019296306068,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,18,22,100.0,0.2563834290194791,0.4164858420753984,28.41267305564889
Raw Sharer KV,V,23,27,0.0,20.82403083704412,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,1.0,7.994980417266489,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,2.0,4.539451931281943,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,3.0,3.3780247790785514,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,4.0,2.8061747873760767,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,5.0,2.78424647997599,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,6.0,2.8634040297195322,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,7.0,2.8563325363467444,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,8.0,2.8383087224047636,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,9.0,2.8037350476137357,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,10.0,2.838383444771169,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,11.0,2.7383912064810274,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,12.0,2.5221516891196365,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,13.0,2.3910398965596698,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,14.0,2.4225991705944736,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,15.0,2.458784513187129,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,16.0,2.4901749579980987,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,17.0,2.4743652805977034,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,18.0,2.4011959965573606,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,19.0,2.409788709620478,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,20.0,2.383987238258126,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,21.0,2.3847511483600816,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,22.0,2.457881082878448,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,23.0,2.499407464526592,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,24.0,2.4554978472087527,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,25.0,2.3579500662744977,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,26.0,2.274874782396946,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,27.0,2.2061548441671763,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,28.0,2.1818316073669135,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,29.0,2.2738691515522085,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,30.0,2.3474582892376934,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,31.0,2.243071787003427,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,32.0,2.1512054341938356,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,33.0,2.068541351779131,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,34.0,2.092664586624598,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,35.0,2.228496164886747,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,36.0,2.369658600613476,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,37.0,2.3837447971035726,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,38.0,2.2563709495635704,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,39.0,2.188100611199624,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,40.0,2.202829824900255,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,41.0,2.130339754228479,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,42.0,1.9377434331201944,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,43.0,1.7900793264131063,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,44.0,1.7481303464854125,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,45.0,1.8514435413875616,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,46.0,1.9380628276779304,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,47.0,1.9144560974859637,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,48.0,1.8708350751874983,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,49.0,1.8608815494517328,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,50.0,1.8152963955653831,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,51.0,1.7974519080296174,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,52.0,1.780227441168391,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,53.0,1.7924715092452232,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,54.0,1.761544195706957,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,55.0,1.678670333925403,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,56.0,1.656465403577313,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,57.0,1.645945942250547,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,58.0,1.637121875677256,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,59.0,1.6032772722048683,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,60.0,1.5395996896550055,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,61.0,1.5852452711400113,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,62.0,1.62744380411692,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,63.0,1.6695955688634394,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,64.0,1.6438679536012937,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,65.0,1.6323670304613187,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,66.0,1.6413093583611769,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,67.0,1.6076950825063974,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,68.0,1.5234289998142048,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,69.0,1.4589762191195041,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,70.0,1.4629551055841141,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,71.0,1.4994121220975651,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,72.0,1.525235098847187,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,73.0,1.5243322877178433,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,74.0,1.4947995380102668,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,75.0,1.5092845111794304,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,76.0,1.5492428632825603,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,77.0,1.6102763676049665,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,78.0,1.6092842893046322,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,79.0,1.5574801669060236,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,80.0,1.5170783227542426,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,81.0,1.4662056491652038,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,82.0,1.4267850574688052,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,83.0,1.4220948163687712,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,84.0,1.5039329097932204,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,85.0,1.5973446130636146,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,86.0,1.6784838544321237,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,87.0,1.7132920825784084,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,88.0,1.6626053311303264,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,89.0,1.56136825070367,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,90.0,1.4809821036993518,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,91.0,1.4679264745092933,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,92.0,1.4934191088657824,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,93.0,1.5952554870082531,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,94.0,1.641172642100137,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,95.0,1.5860052156378504,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,96.0,1.4871753904037166,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,97.0,1.4332505260244952,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,98.0,1.4244429086823953,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,99.0,1.4564551615668462,0.2518307847916797,38.72664151196519
Raw Sharer KV,V,23,27,100.0,1.5230437004938722,0.2518307847916797,38.72664151196519
C2C-JCB latent,K,0,4,0.0,147.9754904732108,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,1.0,27.734312963503875,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,2.0,1.7007802802109648,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,3.0,0.05598908343939909,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,4.0,0.04443957383939056,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,5.0,0.03537227444505788,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,6.0,0.03354716600506435,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,7.0,0.02375646241953064,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,8.0,0.0304614436328393,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,9.0,0.03684357255600394,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,10.0,0.019607026292737823,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,11.0,0.014487449454250078,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,12.0,0.015540398951634428,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,13.0,0.03428916495927525,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,14.0,0.0420310232559404,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,15.0,0.021078779646268246,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,16.0,0.011317354711518417,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,17.0,0.010421905370189955,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,18.0,0.016425752979362197,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,19.0,0.0353801048365517,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,20.0,0.08321230138099053,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,21.0,0.11767498327435529,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,22.0,0.07979563329667147,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,23.0,0.04417635681410504,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,24.0,0.02411735310644874,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,25.0,0.019433032890304958,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,26.0,0.02149466893452428,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,27.0,0.026010595154334647,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,28.0,0.03353005054992535,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,29.0,0.05535166406360521,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,30.0,0.14816272662392282,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,31.0,0.42873387867323387,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,32.0,0.8666754507785653,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,33.0,0.5385225721478485,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,34.0,0.24295384367177528,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,35.0,0.09703129999172659,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,36.0,0.0402067353379471,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,37.0,0.021883971923383563,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,38.0,0.01464719057628484,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,39.0,0.010222314452190052,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,40.0,0.007363619111902147,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,41.0,0.006702024092523965,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,42.0,0.0052775054875905895,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,43.0,0.004059124276471947,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,44.0,0.0034538168986000535,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,45.0,0.003624335637096011,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,46.0,0.003764382316843465,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,47.0,0.0031679055623476432,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,48.0,0.002627419856864892,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,49.0,0.0023822997991862845,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,50.0,0.0023164245986322385,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,51.0,0.0021377134351655484,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,52.0,0.003086596169623594,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,53.0,0.00517496699663752,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,54.0,0.0039249021408636455,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,55.0,0.0029465489145195506,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,56.0,0.0022808300413089417,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,57.0,0.001775762063989529,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,58.0,0.0015988418477490994,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,59.0,0.001494550658893559,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,60.0,0.0015143057628506536,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,61.0,0.001761567130802745,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,62.0,0.0028948125514568807,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,63.0,0.006929620684383062,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,64.0,0.028401441406313115,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,65.0,0.020766701649301895,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,66.0,0.010001852514283175,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,67.0,0.004503291921261034,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,68.0,0.002420948416720416,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,69.0,0.0017880114753677362,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,70.0,0.0014436611925759705,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,71.0,0.0012695460045739552,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,72.0,0.0013301403641321485,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,73.0,0.0019749648632784987,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,74.0,0.002195684127178767,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,75.0,0.0016659980157811558,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,76.0,0.0012467878429924886,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,77.0,0.0014412597759911711,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,78.0,0.0018160164255414226,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,79.0,0.0019410271550583495,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,80.0,0.0017455059301710193,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,81.0,0.0013942351163177577,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,82.0,0.0010313350596845774,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,83.0,0.0009617062220053186,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,84.0,0.0015237027433477105,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,85.0,0.0021152721370015105,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,86.0,0.001962086287815054,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,87.0,0.0017977436065098125,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,88.0,0.001514784540643176,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,89.0,0.0012356702706551896,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,90.0,0.0010524488035059672,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,91.0,0.0010370151877302195,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,92.0,0.0011379530685292137,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,93.0,0.001378936039134831,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,94.0,0.0015042420157453755,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,95.0,0.0016855194085934522,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,96.0,0.002418821233782184,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,97.0,0.0018205556264848633,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,98.0,0.0013757152810558188,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,99.0,0.0011860374565975458,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,0,4,100.0,0.0010337200912999833,0.9817008964904704,0.7636739103355217
C2C-JCB latent,K,6,10,0.0,0.33445016233599745,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,1.0,0.06752453688874088,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,2.0,0.01119503053273548,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,3.0,0.005047050708406007,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,4.0,0.0035331864814725136,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,5.0,0.0034072681828718025,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,6.0,0.0035107343029835637,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,7.0,0.0027456476906593283,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,8.0,0.002657307284662237,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,9.0,0.002467166692117642,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,10.0,0.0019103506577039303,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,11.0,0.0017263483908720896,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,12.0,0.0018366081796557419,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,13.0,0.0024487632748605415,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,14.0,0.0023806717384741182,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,15.0,0.0015459456717536566,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,16.0,0.001068767062545249,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,17.0,0.000953101902396725,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,18.0,0.0009963640679018224,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,19.0,0.001073523347600941,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,20.0,0.0012073397647100138,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,21.0,0.0012027959442673368,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,22.0,0.0009924005775087611,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,23.0,0.0009428694053900701,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,24.0,0.0009163795794734149,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,25.0,0.0008900147386583512,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,26.0,0.000904087319739801,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,27.0,0.0009218874540448499,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,28.0,0.0008640775827439034,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,29.0,0.0008040078135206849,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,30.0,0.0008546739536370746,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,31.0,0.001338682882238799,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,32.0,0.002526448006678952,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,33.0,0.0020608081928975243,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,34.0,0.0013705104657003623,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,35.0,0.0009677136089578659,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,36.0,0.0007953735589740062,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,37.0,0.0007519588802136924,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,38.0,0.0007849505237049928,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,39.0,0.0007972810424772095,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,40.0,0.0007901747169739793,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,41.0,0.0007500567842012623,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,42.0,0.0006721413253234231,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,43.0,0.0006187791912068978,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,44.0,0.0006209638354880538,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,45.0,0.0006446231125693196,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,46.0,0.000633215910310127,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,47.0,0.0005699956713917228,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,48.0,0.0004915918501910713,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,49.0,0.00044686600408226705,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,50.0,0.00043886266333004187,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,51.0,0.00046035608039829906,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,52.0,0.00045802384126091055,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,53.0,0.0004294660629048503,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,54.0,0.000403252264301273,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,55.0,0.00040697666919697884,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,56.0,0.00041666696126071664,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,57.0,0.00042673148402315073,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,58.0,0.0004189117630079404,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,59.0,0.0004160269627803363,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,60.0,0.0004366565501015883,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,61.0,0.0004617569771477297,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,62.0,0.00047512445441157087,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,63.0,0.0004630611774774706,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,64.0,0.0004499545004682658,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,65.0,0.0004222828267884895,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,66.0,0.00040885450622226934,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,67.0,0.00044038127461789195,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,68.0,0.0004832798494862805,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,69.0,0.0004965312298335795,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,70.0,0.0004617659409319683,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,71.0,0.00041381660620800145,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,72.0,0.0003883269520548538,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,73.0,0.00040782586008504036,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,74.0,0.00041479263550229476,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,75.0,0.0004075366803135694,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,76.0,0.0004257518466454258,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,77.0,0.0005095339540815758,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,78.0,0.0006092124084602802,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,79.0,0.0006382460024829579,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,80.0,0.0005760221099308176,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,81.0,0.0004818148410694786,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,82.0,0.0004404135969514299,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,83.0,0.0004683853804036177,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,84.0,0.0005072830329936554,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,85.0,0.00048772231261864376,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,86.0,0.00045510412604414784,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,87.0,0.00048552338770889534,0.8692070498607517,6.276078331137579
C2C-JCB latent,K,6,10,88.0,0.0005504452090883663,0.8692070498607517,6.276078331137579
